,Subsistema,Data,ENA_Bruta[MWmed],ENA_Bruta[%MLT],ENA_Armazenavel[MWmed],ENA_Armazenavel[%MLT],EAR_max,EAR[MWmes],EAR[%max],Carga_Diaria[MWmed],CMO_semanal[R$/MWh],CMO_leve[R$/MWh],CMO_media[R$/MWh],CMO_pesada[R$/MWh],Diferenca_CMO [R$/MWh],Razao_CMO
4424,Nordeste,2020-04-21,10984.86621094,95.14070129,10580.97363281,91.64260101,51602.0703125,45168.4609375,87.53230286,9086.27170833,,,,,,
4425,Norte,2020-04-21,32616.76953125,120.82240295,16103.83496094,59.6534996,15164.88671875,11776.85644531,77.65869904,4825.086875,,,,,,
4426,Sul,2020-04-21,980.375,14.86769962,605.68499756,9.18540001,19897.046875,3371.57202148,16.94510078,10027.825125,,,,,,
4427,Sudeste,2020-04-21,46089.08984375,84.2111969,41037.8046875,74.98179626,203567.078125,110665.8203125,54.36330032,30315.00166667,,,,,,
4428,Sudeste,2020-04-20,46367.1015625,84.71920013,41181.18359375,75.2437973,203567.078125,110338.1875,54.20240021,30815.02420833,,,,,,
4429,Sul,2020-04-20,1030.07202148,15.62139988,684.51000977,10.38080025,19897.046875,3381.72998047,16.99609947,10126.78891667,,,,,,
4430,Nordeste,2020-04-20,11087.84570313,96.0326004,10688.37207031,92.57279968,51602.0703125,44911.7109375,87.03469849,9329.55491667,,,,,,
4431,Norte,2020-04-20,31733.15429688,117.54920197,15773.14453125,58.42850113,15164.88671875,11770.88085938,77.61930084,4883.52916667,,,,,,
4432,Sudeste,2020-04-19,46763.3828125,85.44329834,39787.95703125,72.69819641,203567.078125,110035.9453125,54.05390167,27769.046375,,,,,,
4433,Sul,2020-04-19,1100.55395508,16.69020081,676.11401367,10.25349998,19897.046875,3393.00805664,17.05279922,8340.69254167,,,,,,
4434,Nordeste,2020-04-19,11713.71679688,101.45330048,11369.15722656,98.46910095,51602.0703125,44840.2109375,86.89610291,8979.918125,,,,,,
4435,Norte,2020-04-19,31108.65039063,115.23590088,15582.37890625,57.72180176,15164.88671875,11779.50292969,77.67620087,4714.11358333,,,,,,
4436,Norte,2020-04-18,30540.89648438,113.13269806,16089.10351563,59.59889984,15164.88671875,11740.89160156,77.42160034,4912.53454167,0.0,0.0,0.0,0.0,0.0,0.0
4437,Sudeste,2020-04-18,46895.41015625,85.68450165,40963.8359375,74.84670258,203567.078125,109659.953125,53.86920166,29882.71079167,0.0,0.0,0.0,0.0,0.0,0.0
4438,Sul,2020-04-18,1161.9050293,17.62070084,765.41400146,11.60770035,19897.046875,3379.07104492,16.98279953,9430.45491667,0.0,0.0,0.0,0.0,0.0,0.0
4439,Nordeste,2020-04-18,12206.37890625,105.72029877,11922.98828125,103.26589966,51602.0703125,44684.60546875,86.59459686,9600.68554167,0.0,0.0,0.0,0.0,0.0,0.0
4440,Norte,2020-04-17,29978.80664063,111.05059814,17054.48046875,63.17499924,15164.88671875,11725.54785156,77.32039642,4823.433375,,,,,,
4441,Nordeste,2020-04-17,12652.92675781,109.58789825,12354.96191406,107.00720215,51602.0703125,44533.22265625,86.30120087,9737.84575,,,,,,
4442,Sul,2020-04-17,1231.46899414,18.67560005,967.06298828,14.66580009,19897.046875,3380.10888672,16.98800087,10698.33695833,,,,,,
4443,Sudeste,2020-04-17,46624.140625,85.188797,42547.11328125,77.73950195,203567.078125,109306.3125,53.69549942,32358.78225,,,,,,
4444,Sudeste,2020-04-16,46417.91015625,84.81199646,42515.0390625,77.68090057,203567.078125,109032.15625,53.56079865,32667.773875,,,,,,
4445,Sul,2020-04-16,1262.1920166,19.14150047,999.66900635,15.16030025,19897.046875,3398.52001953,17.08049965,10503.98595833,,,,,,
4446,Nordeste,2020-04-16,12948.57324219,112.14849854,12747.65429688,110.40830231,51602.0703125,44390.9296875,86.02549744,9746.60016667,,,,,,
4447,Norte,2020-04-16,29453.00195313,109.10279846,17445.99609375,64.62529755,15164.88671875,11699.87011719,77.15110016,4867.83129167,,,,,,
4448,Sudeste,2020-04-15,45955.9765625,83.96800232,42861.09765625,78.3132019,203567.078125,108757.3125,53.42580032,33633.31366667,,,,,,
4449,Sul,2020-04-15,1221.84399414,18.52960014,977.00701904,14.81659985,19897.046875,3407.78710938,17.12709999,10397.27704167,,,,,,
4450,Nordeste,2020-04-15,13024.203125,112.8035965,12986.51269531,112.47709656,51602.0703125,44285.82421875,85.82180023,9973.591625,,,,,,
4451,Norte,2020-04-15,28908.37695313,107.08540344,17446.609375,64.62750244,15164.88671875,11687.80078125,77.07150269,4836.40925,,,,,,
4452,Sul,2020-04-14,1156.37194824,17.5366993,847.49597168,12.85249996,19897.046875,3428.90795898,17.23329926,10743.685625,,,,,,
4453,Norte,2020-04-14,28346.66796875,105.00460052,18722.71289063,69.354599,15164.88671875,11675.90722656,76.99299622,4820.08920833,,,,,,
4454,Sudeste,2020-04-14,46179.01953125,84.37550354,43139.7421875,78.82240295,203567.078125,108649.234375,53.37269974,33089.802125,,,,,,
4455,Nordeste,2020-04-14,12929.19726563,111.98069763,12891.50683594,111.65429688,51602.0703125,43973.6328125,85.21679688,9992.47958333,,,,,,
4456,Nordeste,2020-04-13,12723.30859375,110.19750214,12685.61914063,109.87110138,51602.0703125,43746.671875,84.77700043,9851.45083333,,,,,,
4457,Norte,2020-04-13,27884.21484375,103.29160309,20250.61914063,75.01439667,15164.88671875,11607.08105469,76.53919983,4802.56954167,,,,,,
4458,Sul,2020-04-13,1108.46203613,16.81019974,744.39599609,11.28899956,19897.046875,3435.81689453,17.26799965,10513.99254167,,,,,,
4459,Sudeste,2020-04-13,46784.92578125,85.48259735,42649.8125,77.92720032,203567.078125,108511.2734375,53.30490112,32537.1125,,,,,,
4460,Sudeste,2020-04-12,47231.01171875,86.29769897,41536.7265625,75.8934021,203567.078125,108480.9453125,53.29000092,28125.40229167,,,,,,
4461,Sul,2020-04-12,1124.75500488,17.05730057,660.00701904,10.0092001,19897.046875,3423.97998047,17.20849991,7975.01479167,,,,,,
4462,Nordeste,2020-04-12,12602.28613281,109.14929962,12564.59570313,108.82289886,51602.0703125,43483.625,84.26719666,9311.3125,,,,,,
4463,Norte,2020-04-12,27615.1484375,102.29489899,20916.45703125,77.48090363,15164.88671875,11486.60644531,75.74479675,4669.55395833,,,,,,
4464,Sudeste,2020-04-11,47887.40234375,87.49700165,43388.94921875,79.27770233,203567.078125,108182.6171875,53.14350128,29477.69325,0.05,0.0,0.09,0.1,0.0,1.0
4465,Sul,2020-04-11,1188.71704102,18.02729988,731.97802734,11.10070038,19897.046875,3415.78393555,17.16729927,8581.62966667,0.05,0.0,0.09,0.1,0.0,1.0
4466,Nordeste,2020-04-11,12511.8671875,108.36620331,12474.17675781,108.03970337,51602.0703125,43317.609375,83.94550323,9572.26833333,0.0,0.0,0.0,0.0,0.0,0.0
4467,Norte,2020-04-11,27544.234375,102.03220367,21199.38867188,78.52899933,15164.88671875,11331.90527344,74.72460175,4863.67241667,0.0,0.0,0.0,0.0,0.0,0.0
4468,Sudeste,2020-04-10,48704.80859375,88.9905014,42389.27734375,77.45120239,203567.078125,107881.125,52.99539948,28870.82920833,,,,,,
4469,Sul,2020-04-10,1243.6529541,18.86039925,729.60797119,11.06470013,19897.046875,3420.50195313,17.19099998,8341.962875,,,,,,
4470,Nordeste,2020-04-10,12526.85351563,108.4960022,12489.1640625,108.16950226,51602.0703125,43144.49609375,83.61000061,9318.24404167,,,,,,
4471,Norte,2020-04-10,27641.33007813,102.39189911,21491.32421875,79.61039734,15164.88671875,11197.44824219,73.83799744,4723.47133333,,,,,,
4472,Nordeste,2020-04-09,12614.93554688,109.2589035,12576.86914063,108.92919922,51602.0703125,43001.5,83.332901,10168.55929167,,,,,,
4473,Norte,2020-04-09,28006.65429688,103.74510193,21304.41992188,78.91799927,15164.88671875,11065.65625,72.96890259,4970.71504167,,,,,,
4474,Sul,2020-04-09,1270.68798828,19.27039909,861.20300293,13.06040001,19897.046875,3404.35205078,17.10980034,10375.29841667,,,,,,
4475,Sudeste,2020-04-09,49400.34375,90.26139832,45048.74609375,82.31040192,203567.078125,107406.4765625,52.7621994,32707.63458333,,,,,,
4476,Sudeste,2020-04-08,49750.46484375,90.90110016,45334.2265625,82.83200073,203567.078125,107212.59375,52.66699982,33851.693875,,,,,,
4477,Sul,2020-04-08,1213.26196289,18.39949989,899.13000488,13.63560009,19897.046875,3408.13208008,17.12879944,10394.623,,,,,,
4478,Nordeste,2020-04-08,12796.53320313,110.83170319,12756.20507813,110.48239899,51602.0703125,42884.23046875,83.10559845,10281.11870833,,,,,,
4479,Norte,2020-04-08,28437.44726563,105.34089661,20523.13085938,76.02390289,15164.88671875,10958.2421875,72.26059723,5215.693875,,,,,,
4480,Sudeste,2020-04-07,50360.66015625,92.01599884,46499.65625,84.96140289,203567.078125,106993.3828125,52.55929947,35251.29929167,,,,,,
4481,Sul,2020-04-07,1125.90600586,17.0746994,858.12799072,13.01379967,19897.046875,3400.17504883,17.08880043,10531.84933333,,,,,,
4482,Nordeste,2020-04-07,13039.59375,112.93689728,12946.87695313,112.13379669,51602.0703125,42773.6875,82.8914032,10103.29904167,,,,,,
4483,Norte,2020-04-07,28940.99609375,107.20619965,20084.59570313,74.3993988,15164.88671875,10891.3515625,71.81950378,5141.75916667,,,,,,
4484,Sudeste,2020-04-06,51531.72265625,94.15570068,46863.39453125,85.62599945,203567.078125,106809.03125,52.46870041,35318.03825,,,,,,
4485,Sul,2020-04-06,1040.82897949,15.78450012,770.42797852,11.68379974,19897.046875,3396.97802734,17.07279968,10765.667125,,,,,,
4486,Nordeste,2020-04-06,13248.74414063,114.74829865,13137.59472656,113.78569794,51602.0703125,42515.21484375,82.39050293,10011.55279167,,,,,,
4487,Norte,2020-04-06,29477.37304688,109.19309998,19190.06640625,71.08580017,15164.88671875,10857.203125,71.5943985,5092.94741667,,,,,,
4488,Sul,2020-04-05,996.21002197,15.10779953,681.68798828,10.3380003,19897.046875,3420.96289063,17.19330025,8606.50120833,,,,,,
4489,Norte,2020-04-05,29936.26953125,110.89299774,18164.6640625,67.28739929,15164.88671875,10871.83984375,71.69090271,4991.73858333,,,,,,
4490,Nordeste,2020-04-05,13479.05957031,116.74310303,13347.89941406,115.60710144,51602.0703125,42321.00390625,82.0141983,9620.98954167,,,,,,
4491,Sudeste,2020-04-05,52844.125,96.5535965,46265.3984375,84.53340149,203567.078125,106661.7265625,52.39640045,30747.66645833,,,,,,
4492,Sudeste,2020-04-04,53980.39453125,98.62979889,48838.44140625,89.23470306,203567.078125,106268.3984375,52.2030983,32789.47833333,0.08,0.0,0.17,0.18,0.0,1.0
4493,Sul,2020-04-04,969.48901367,14.70259953,707.70300293,10.73250008,19897.046875,3417.89599609,17.17790031,9404.86233333,0.08,0.0,0.17,0.18,0.0,1.0
4494,Nordeste,2020-04-04,13756.44042969,119.14550018,13581.609375,117.63130188,51602.0703125,41993.23046875,81.3789978,9909.027625,0.0,0.0,0.0,0.0,0.0,0.0
4495,Norte,2020-04-04,30273.61132813,112.14260101,18177.93164063,67.33660126,15164.88671875,10888.16601563,71.79850006,4999.435625,0.0,0.0,0.0,0.0,0.0,0.0
4496,Sudeste,2020-04-03,54887.1328125,100.28649902,49814.92578125,91.01889801,203567.078125,105851.1171875,51.99819946,36470.99954167,,,,,,
4497,Sul,2020-04-03,972.32397461,14.74559975,680.58001709,10.32120037,19897.046875,3440.50292969,17.29150009,10542.70408333,,,,,,
4498,Nordeste,2020-04-03,14087.46679688,122.01260376,13956.30566406,120.87660217,51602.0703125,41815.59765625,81.03469849,9907.590625,,,,,,
4499,Norte,2020-04-03,30632.36523438,113.47160339,18750.04492188,69.45580292,15164.88671875,10910.07519531,71.94300079,5120.14275,,,,,,
4500,Sudeste,2020-04-02,55707.44921875,101.78530121,50249.21484375,91.81240082,203567.078125,105442.6484375,51.79750061,36602.82933333,,,,,,
4501,Sul,2020-04-02,983.82000732,14.91989994,733.77301025,11.12790012,19897.046875,3465.52905273,17.41729927,11603.07229167,,,,,,
4502,Nordeste,2020-04-02,14352.32519531,124.3065033,14206.84570313,123.04650116,51602.0703125,41322.734375,80.07959747,9772.30091667,,,,,,
4503,Norte,2020-04-02,30803.10546875,114.10399628,18886.328125,69.96070099,15164.88671875,10917.70410156,71.99330139,4967.65241667,,,,,,
4504,Nordeste,2020-04-01,14533.875,125.87889862,14394.12402344,124.66850281,51602.0703125,41161.01171875,79.7661972,9700.04045833,,,,,,
4505,Norte,2020-04-01,30979.54882813,114.75759888,18197.66796875,67.40969849,15164.88671875,10900.23242188,71.87809753,4911.2975,,,,,,
4506,Sul,2020-04-01,1015.58197021,15.40159988,700.48699951,10.62310028,19897.046875,3495.06811523,17.56579971,11986.27870833,,,,,,
4507,Sudeste,2020-04-01,56640.78515625,103.49069977,51397.8359375,93.91110229,203567.078125,105093.5390625,51.62599945,36000.35870833,,,,,,
4508,Sudeste,2020-03-31,57629.91796875,83.60929871,53168.171875,77.13619995,203567.078125,104622.5078125,51.39459991,36313.38591667,,,,,,
4509,Sul,2020-03-31,1035.75305176,14.5468998,741.78100586,10.41810036,19897.046875,3490.19702148,17.54129982,12053.530125,,,,,,
4510,Nordeste,2020-03-31,14708.01367188,104.06060028,14532.37792969,102.81790161,51602.0703125,40964.66796875,79.38569641,9512.19979167,,,,,,
4511,Norte,2020-03-31,31215.53320313,117.03199768,17434.0859375,65.36309814,15164.88671875,10859.30664063,71.60820007,4978.95533333,,,,,,
4512,Sudeste,2020-03-30,58948.80859375,85.52279663,53857.08984375,78.13569641,203567.078125,104261.40625,51.21720123,35679.07579167,,,,,,
4513,Sul,2020-03-30,1059.28601074,14.8774004,761.38299561,10.69340038,19897.046875,3517.14111328,17.67670059,11672.01116667,,,,,,
4514,Nordeste,2020-03-30,14946.58300781,105.74849701,14636.79296875,103.55670166,51602.0703125,40665.6953125,78.8062973,9469.97891667,,,,,,
4515,Norte,2020-03-30,31516.72851563,118.16120148,16473.2890625,61.76100159,15164.88671875,10845.1796875,71.51509857,5048.33975,,,,,,
4516,Sudeste,2020-03-29,60985.3046875,88.47730255,54029.8203125,78.38629913,203567.078125,103970.984375,51.07460022,32101.874125,,,,,,
4517,Sul,2020-03-29,1075.34204102,15.10289955,761.07897949,10.68910027,19897.046875,3543.79589844,17.81069946,9546.327125,,,,,,
4518,Nordeste,2020-03-29,15318.62109375,108.38069916,14975.66210938,105.95420074,51602.0703125,40420.08203125,78.33039856,9100.06791667,,,,,,
4519,Norte,2020-03-29,31882.87109375,119.5338974,16050.22753906,60.17480087,15164.88671875,10842.79101563,71.4992981,5000.65825,,,,,,
4520,Norte,2020-03-28,32327.296875,121.20010376,16380.84960938,61.41439819,15164.88671875,10802.4609375,71.23339844,5080.867375,0.0,0.0,0.0,0.0,0.0,0.0
4521,Nordeste,2020-03-28,15563.90136719,110.1160965,15237.75878906,107.80860138,51602.0703125,40130.75390625,77.7696991,9389.63720833,0.0,0.0,0.0,0.0,0.0,0.0
4522,Sul,2020-03-28,1115.85095215,15.67179966,804.6920166,11.30169964,19897.046875,3541.92211914,17.80120087,10337.09579167,0.0,0.0,0.0,0.0,0.0,0.0
4523,Sudeste,2020-03-28,62766.29296875,91.061203,56160.484375,81.47750092,203567.078125,103289.0625,50.73960114,34127.79191667,0.0,0.0,0.0,0.0,0.0,0.0
4524,Sudeste,2020-03-27,62912.17578125,91.27279663,56375.79296875,81.78990173,203567.078125,102474.46875,50.33940125,35413.79616667,,,,,,
4525,Sul,2020-03-27,1167.00500488,16.39030075,862.02197266,12.10690022,19897.046875,3558.61791992,17.8852005,11156.03383333,,,,,,
4526,Nordeste,2020-03-27,15625.81054688,110.55410004,15241.37304688,107.83409882,51602.0703125,39723.390625,76.98020172,9568.93679167,,,,,,
4527,Norte,2020-03-27,32813.26953125,123.02210236,16875.1171875,63.26750183,15164.88671875,10733.5390625,70.77890015,5240.62979167,,,,,,
4528,Sudeste,2020-03-26,60916.86328125,88.37799835,55241.23046875,80.14379883,203567.078125,101634.8046875,49.92689896,35353.12433333,,,,,,
4529,Sul,2020-03-26,1224.0,17.19070053,895.28100586,12.57400036,19897.046875,3567.05200195,17.92749977,11236.18183333,,,,,,
4530,Nordeste,2020-03-26,15595.30664063,110.33830261,15290.39453125,108.18099976,51602.0703125,39388.15234375,76.33059692,9587.94154167,,,,,,
4531,Norte,2020-03-26,33232.75390625,124.59480286,17620.95507813,66.06369781,15164.88671875,10655.33105469,70.26319885,5405.19066667,,,,,,
4532,Sudeste,2020-03-25,59509.2890625,86.33589935,54345.18359375,78.84390259,203567.078125,100904.5625,49.56819916,35330.09191667,,,,,,
4533,Sul,2020-03-25,1290.05297852,18.11840057,950.91802979,13.35540009,19897.046875,3583.14990234,18.00849915,11181.46545833,,,,,,
4534,Nordeste,2020-03-25,15536.83886719,109.92459869,15321.62890625,108.40200043,51602.0703125,39070.23046875,75.71450043,9784.873,,,,,,
4535,Norte,2020-03-25,33662.07421875,126.20439911,17580.49414063,65.91200256,15164.88671875,10586.48632813,69.80919647,5379.99070833,,,,,,
4536,Nordeste,2020-03-24,15427.8203125,109.15329742,15273.29101563,108.05999756,51602.0703125,38584.10546875,74.7723999,10019.218125,,,,,,
4537,Norte,2020-03-24,34064.97265625,127.71499634,18057.87109375,67.70179749,15164.88671875,10567.01367188,69.68080139,5234.76741667,,,,,,
4538,Sudeste,2020-03-24,59215.1953125,85.90930176,53874.82421875,78.16149902,203567.078125,100297.8203125,49.27019882,35609.41283333,,,,,,
4539,Sul,2020-03-24,1381.21899414,19.3987999,1009.91497803,14.18400002,19897.046875,3583.21704102,18.00880051,11257.39779167,,,,,,
4540,Sudeste,2020-03-23,58989.6328125,85.58200073,54147.99609375,78.55780029,203567.078125,99567.359375,48.91130066,36031.764625,,,,,,
4541,Sul,2020-03-23,1491.37695313,20.94599915,1087.32495117,15.27120018,19897.046875,3589.21289063,18.03890038,11282.44945833,,,,,,
4542,Nordeste,2020-03-23,15048.87011719,106.47219849,14947.28808594,105.75350189,51602.0703125,38285.5234375,74.19380188,10313.763625,,,,,,
4543,Norte,2020-03-23,34456.12109375,129.18139648,18299.88085938,68.60910034,15164.88671875,10549.22167969,69.56349945,5257.05058333,,,,,,
4544,Sudeste,2020-03-22,57768.36328125,83.81020355,51695.5390625,74.99980164,203567.078125,98902.8046875,48.5848999,32176.871625,,,,,,
4545,Sul,2020-03-22,1591.3449707,22.35000038,1202.66394043,16.89109993,19897.046875,3584.57006836,18.0156002,9502.74875,,,,,,
4546,Nordeste,2020-03-22,14550.55859375,102.94660187,14472.91796875,102.39720154,51602.0703125,38008.2421875,73.65640259,9882.80758333,,,,,,
4547,Norte,2020-03-22,34739.07421875,130.24229431,18498.2421875,69.35279846,15164.88671875,10535.2890625,69.47160339,5110.957125,,,,,,
4548,Sul,2020-03-21,1654.4720459,23.23660088,1298.13903809,18.23200035,19897.046875,3587.86401367,18.03210068,10639.97066667,202.69,97.76,299.5,306.48,0.0,0.6810232315322371
4549,Nordeste,2020-03-21,14133.90234375,99.998703,14053.99902344,99.43340302,51602.0703125,37530.28125,72.73020172,10244.73175,0.0,0.0,0.0,0.0,0.0,0.0
4550,Norte,2020-03-21,34693.93359375,130.07299805,19823.10742188,74.31999969,15164.88671875,10480.57617188,69.1108017,5232.47316667,0.0,0.0,0.0,0.0,0.0,0.0
4551,Sudeste,2020-03-21,56368.3046875,81.77899933,53194.1171875,77.17389679,203567.078125,98102.09375,48.19150162,36100.523125,101.8,97.76,105.34,106.0,0.0,0.07773584905660373
4552,Norte,2020-03-20,34268.26953125,128.47709656,20964.11328125,78.59780121,15164.88671875,10415.73925781,68.6832962,5233.065625,,,,,,
4553,Nordeste,2020-03-20,13744.19335938,97.24150085,13666.55175781,96.69210052,51602.0703125,37149.23046875,71.99169922,10924.91879167,,,,,,
4554,Sul,2020-03-20,1596.93603516,22.42849922,1298.34399414,18.23489952,19897.046875,3570.03198242,17.94249916,12563.92895833,,,,,,
4555,Sudeste,2020-03-20,56216.48046875,81.55870056,53106.8828125,77.04730225,203567.078125,97331.6484375,47.81309891,41280.353625,,,,,,
4556,Sudeste,2020-03-19,56919.59765625,82.57879639,53508.9453125,77.63059998,203567.078125,96943.40625,47.62229919,42608.90204167,,,,,,
4557,Sul,2020-03-19,1432.54101563,20.1196003,1241.25,17.43300056,19897.046875,3556.59008789,17.875,13248.74941667,,,,,,
4558,Nordeste,2020-03-19,13422.34960938,94.96440125,13297.59570313,94.08170319,51602.0703125,36908.0,71.52429962,10986.21091667,,,,,,
4559,Norte,2020-03-19,33645.54296875,126.14250183,21370.22851563,80.12039948,15164.88671875,10335.60351563,68.15480042,5240.84820833,,,,,,
4560,Sudeste,2020-03-18,58559.53515625,84.95800018,54713.14453125,79.37770081,203567.078125,96691.390625,47.49850082,42977.89191667,,,,,,
4561,Sul,2020-03-18,1282.07995605,18.00639915,1111.35205078,15.60859966,19897.046875,3555.2590332,17.86829948,13643.74620833,,,,,,
4562,Nordeste,2020-03-18,13082.90527344,92.56279755,12870.31542969,91.05870056,51602.0703125,36460.22265625,70.65650177,11240.77645833,,,,,,
4563,Norte,2020-03-18,33081.80859375,124.02890015,21389.31054688,80.19190216,15164.88671875,10246.6953125,67.56860352,5633.627625,,,,,,
4564,Sul,2020-03-17,1247.57897949,17.52190018,1076.95800781,15.12559986,19897.046875,3556.59692383,17.875,13957.62120833,,,,,,
